0 3816.162541 3.405e-13 6.149391 -1.941e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 8.387e-03
100 3816.162048 2.689e-13 6.149393 -1.743e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 1.084e-09
200 3816.161588 2.603e-13 6.149396 -1.716e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 1.010e-09
300 3816.161162 3.340e-13 6.149399 -1.679e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 9.355e-10
400 3816.160768 3.391e-13 6.149402 -1.567e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 8.672e-10
500 3816.160402 4.663e-13 6.149406 -1.637e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 8.044e-10
600 3816.160062 4.152e-13 6.149410 -1.654e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 7.466e-10
700 3816.159747 4.852e-13 6.149414 -1.630e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 6.935e-10
800 3816.159453 5.733e-13 6.149418 -1.743e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 6.446e-10
900 3816.159181 6.235e-13 6.149422 -1.673e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 5.995e-10
1000 3816.158927 5.786e-13 6.149426 -1.731e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 5.580e-10
1100 3816.158690 5.396e-13 6.149431 -1.766e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 5.196e-10
1200 3816.158470 5.469e-13 6.149435 -1.866e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 4.842e-10
1300 3816.158265 5.299e-13 6.149439 -1.828e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 4.514e-10
1400 3816.158073 6.390e-13 6.149443 -1.843e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 4.211e-10
1500 3816.157894 6.108e-13 6.149447 -1.910e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 3.931e-10
1600 3816.157727 6.145e-13 6.149451 -1.784e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 3.671e-10
1700 3816.157571 5.467e-13 6.149454 -1.841e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 3.430e-10
1800 3816.157425 5.090e-13 6.149458 -1.896e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 3.207e-10
1900 3816.157289 7.028e-13 6.149462 -1.876e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 2.999e-10
2000 3816.157161 6.437e-13 6.149465 -1.910e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 2.806e-10
2100 3816.157041 6.772e-13 6.149468 -1.872e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 2.627e-10
2200 3816.156929 8.043e-13 6.149471 -1.894e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 2.460e-10
2300 3816.156825 8.724e-13 6.149474 -1.850e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 2.305e-10
2400 3816.156726 6.318e-13 6.149477 -1.842e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 2.161e-10
2500 3816.156634 6.284e-13 6.149480 -1.909e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 2.026e-10
2600 3816.156548 6.950e-13 6.149483 -1.861e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 1.901e-10
2700 3816.156466 5.608e-13 6.149485 -1.793e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 1.783e-10
2800 3816.156390 5.570e-13 6.149488 -1.877e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 1.674e-10
2900 3816.156319 6.709e-13 6.149490 -1.810e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 1.572e-10
3000 3816.156252 6.907e-13 6.149492 -1.854e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 1.476e-10
3100 3816.156188 7.537e-13 6.149494 -1.774e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 1.387e-10
3200 3816.156129 6.790e-13 6.149497 -1.863e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 1.304e-10
3300 3816.156073 6.807e-13 6.149498 -1.819e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 1.226e-10
3400 3816.156021 6.761e-13 6.149500 -1.784e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 1.152e-10
3500 3816.155972 7.005e-13 6.149502 -1.868e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 1.084e-10
3600 3816.155925 7.333e-13 6.149504 -1.842e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 1.020e-10
3700 3816.155882 6.395e-13 6.149505 -1.820e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 9.596e-11
