0 3786.823172 7.682e-14 6.090458 4.847e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 8.323e-03
100 3786.823123 5.364e-14 6.090458 4.745e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 1.072e-10
200 3786.823075 1.976e-13 6.090458 4.718e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 1.044e-10
300 3786.823029 6.836e-14 6.090459 4.643e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 1.026e-10
400 3786.822983 1.459e-13 6.090459 4.643e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 1.008e-10
500 3786.822938 1.573e-13 6.090459 4.559e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 9.912e-11
600 3786.822893 1.244e-13 6.090459 4.563e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 9.743e-11
700 3786.822850 1.011e-13 6.090459 4.580e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 9.577e-11
800 3786.822807 9.122e-14 6.090460 4.509e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 9.414e-11
900 3786.822765 1.060e-13 6.090460 4.480e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 9.253e-11
1000 3786.822723 4.200e-14 6.090460 4.435e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 9.096e-11
1100 3786.822683 8.748e-14 6.090460 4.438e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 8.941e-11
