0 3787.208707 -3.016e-13 6.091293 4.017e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 8.324e-03
100 3787.208658 -2.802e-13 6.091293 4.045e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 1.075e-10
200 3787.208610 -2.480e-13 6.091294 4.131e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 1.063e-10
300 3787.208563 -2.245e-13 6.091294 4.154e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 1.045e-10
400 3787.208516 -2.121e-13 6.091294 4.178e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 1.028e-10
500 3787.208470 -1.347e-13 6.091295 4.261e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 1.011e-10
600 3787.208425 -1.616e-13 6.091295 4.274e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 9.937e-11
700 3787.208380 -1.250e-13 6.091295 4.216e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 9.771e-11
800 3787.208336 -3.466e-14 6.091296 4.267e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 9.607e-11
900 3787.208293 -1.047e-13 6.091296 4.278e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 9.446e-11
1000 3787.208251 -1.143e-13 6.091296 4.276e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 9.288e-11
1100 3787.208210 -7.864e-14 6.091297 4.286e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 9.132e-11
