0 3786.458627 -8.116e-14 6.089603 4.134e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 8.322e-03
100 3786.458508 2.867e-14 6.089602 4.336e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 2.620e-10
200 3786.458398 1.072e-13 6.089602 4.087e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 2.417e-10
300 3786.458296 2.041e-13 6.089602 3.849e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 2.225e-10
400 3786.458203 7.934e-14 6.089603 3.655e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 2.051e-10
500 3786.458117 2.542e-13 6.089604 3.496e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 1.892e-10
600 3786.458037 3.980e-13 6.089605 3.278e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 1.748e-10
700 3786.457964 3.476e-13 6.089606 3.132e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 1.616e-10
800 3786.457896 4.727e-13 6.089607 2.896e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 1.496e-10
900 3786.457833 4.245e-13 6.089609 2.565e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 1.386e-10
1000 3786.457774 5.158e-13 6.089610 2.433e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 1.286e-10
1100 3786.457720 5.844e-13 6.089612 2.181e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 1.194e-10
1200 3786.457670 5.177e-13 6.089613 2.126e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 1.110e-10
1300 3786.457623 4.517e-13 6.089615 1.899e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 1.032e-10
1400 3786.457579 6.559e-13 6.089616 1.680e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 9.615e-11
