0 3998.555967 -1.027e-12 5.304705 4.664e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 8.544e-03
100 3998.555793 -8.957e-13 5.304703 4.967e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 3.728e-10
200 3998.555628 -8.258e-13 5.304701 5.008e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 3.508e-10
300 3998.555474 -7.745e-13 5.304700 5.030e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 3.292e-10
400 3998.555330 -7.485e-13 5.304699 5.136e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 3.092e-10
500 3998.555194 -6.342e-13 5.304699 5.192e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 2.906e-10
600 3998.555066 -5.563e-13 5.304699 5.154e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 2.732e-10
700 3998.554946 -5.686e-13 5.304699 5.160e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 2.569e-10
800 3998.554832 -3.130e-13 5.304700 5.209e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 2.417e-10
900 3998.554726 -2.688e-13 5.304700 5.268e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 2.276e-10
1000 3998.554626 -3.165e-13 5.304701 5.219e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 2.143e-10
1100 3998.554531 -2.323e-13 5.304703 5.231e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 2.019e-10
1200 3998.554442 -2.647e-13 5.304704 5.200e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 1.903e-10
1300 3998.554358 -1.802e-13 5.304706 5.258e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 1.795e-10
1400 3998.554279 -1.234e-13 5.304707 5.208e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 1.693e-10
1500 3998.554204 -6.947e-14 5.304709 5.366e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 1.598e-10
1600 3998.554133 -7.557e-14 5.304711 5.320e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 1.509e-10
1700 3998.554067 -4.526e-14 5.304713 5.379e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 1.425e-10
1800 3998.554004 -4.085e-14 5.304715 5.391e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 1.347e-10
1900 3998.553944 -1.058e-13 5.304717 5.414e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 1.273e-10
2000 3998.553888 1.380e-14 5.304719 5.498e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 1.204e-10
2100 3998.553834 9.811e-14 5.304721 5.499e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 1.139e-10
2200 3998.553784 -1.555e-14 5.304723 5.576e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 1.078e-10
2300 3998.553736 9.930e-14 5.304725 5.549e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 1.021e-10
2400 3998.553691 5.221e-14 5.304727 5.594e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 9.671e-11
