0 3786.641612 -1.073e-13 6.090057 4.466e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 8.322e-03
100 3786.641564 -1.206e-13 6.090057 4.555e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 1.063e-10
200 3786.641516 8.564e-15 6.090057 4.548e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 1.052e-10
300 3786.641469 -2.630e-14 6.090057 4.672e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 1.033e-10
400 3786.641423 4.249e-14 6.090057 4.646e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 1.014e-10
500 3786.641377 4.768e-14 6.090058 4.609e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 9.958e-11
600 3786.641333 -1.927e-14 6.090058 4.630e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 9.779e-11
700 3786.641289 1.335e-14 6.090058 4.666e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 9.604e-11
800 3786.641246 1.442e-14 6.090058 4.680e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 9.432e-11
900 3786.641204 4.083e-14 6.090058 4.697e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 9.264e-11
1000 3786.641163 2.584e-14 6.090059 4.666e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 9.099e-11
1100 3786.641122 1.017e-13 6.090059 4.712e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 8.937e-11
