0 3786.572998 1.425e-13 6.089900 4.647e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 8.322e-03
100 3786.572943 1.190e-13 6.089901 4.653e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 1.215e-10
200 3786.572889 8.815e-14 6.089902 4.616e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 1.179e-10
300 3786.572837 1.349e-13 6.089902 4.655e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 1.153e-10
400 3786.572786 9.071e-14 6.089903 4.651e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 1.128e-10
500 3786.572735 1.589e-13 6.089903 4.643e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 1.104e-10
600 3786.572686 1.085e-13 6.089904 4.649e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 1.080e-10
700 3786.572638 9.158e-14 6.089904 4.659e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 1.057e-10
800 3786.572591 1.455e-13 6.089905 4.700e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 1.035e-10
900 3786.572545 9.673e-14 6.089905 4.661e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 1.013e-10
1000 3786.572500 1.676e-13 6.089906 4.661e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 9.924e-11
1100 3786.572456 1.066e-13 6.089906 4.654e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 9.721e-11
