0 3786.481554 -1.458e-13 6.089657 4.099e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 8.322e-03
100 3786.481452 -1.422e-13 6.089657 4.130e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 2.249e-10
200 3786.481355 -1.636e-13 6.089658 4.188e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 2.131e-10
300 3786.481265 -1.283e-13 6.089659 4.162e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 1.992e-10
400 3786.481180 -1.398e-13 6.089661 4.204e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 1.865e-10
500 3786.481100 -9.042e-14 6.089662 4.204e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 1.748e-10
600 3786.481026 -4.568e-14 6.089664 4.250e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 1.641e-10
700 3786.480955 -7.761e-14 6.089665 4.252e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 1.542e-10
800 3786.480889 -5.138e-14 6.089667 4.291e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 1.451e-10
900 3786.480827 -1.504e-13 6.089668 4.298e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 1.368e-10
1000 3786.480768 -1.364e-13 6.089670 4.286e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 1.291e-10
1100 3786.480713 -1.663e-13 6.089672 4.290e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 1.219e-10
1200 3786.480660 -1.938e-13 6.089673 4.383e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 1.154e-10
1300 3786.480611 -6.776e-14 6.089675 4.363e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 1.093e-10
1400 3786.480564 -1.451e-13 6.089676 4.353e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 1.036e-10
1500 3786.480519 -1.042e-13 6.089678 4.368e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 9.840e-11
