0 4000.047275 -8.169e-13 5.308133 2.846e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 8.547e-03
100 4000.047088 -3.837e-13 5.308127 3.167e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 3.996e-10
200 4000.046910 -2.327e-13 5.308122 3.229e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 3.800e-10
300 4000.046743 -2.617e-13 5.308118 3.352e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 3.569e-10
400 4000.046586 -3.008e-13 5.308114 3.501e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 3.353e-10
500 4000.046439 -1.172e-13 5.308111 3.501e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 3.152e-10
600 4000.046300 -1.296e-13 5.308109 3.599e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 2.964e-10
700 4000.046170 -4.710e-14 5.308107 3.659e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 2.789e-10
800 4000.046047 1.496e-13 5.308106 3.673e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 2.625e-10
900 4000.045931 8.131e-14 5.308105 3.721e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 2.472e-10
1000 4000.045822 2.044e-13 5.308104 3.721e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 2.329e-10
1100 4000.045719 3.125e-13 5.308104 3.850e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 2.195e-10
1200 4000.045623 4.096e-13 5.308104 4.055e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 2.070e-10
1300 4000.045531 4.484e-13 5.308104 4.014e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 1.952e-10
1400 4000.045445 4.129e-13 5.308104 4.056e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 1.842e-10
1500 4000.045364 3.609e-13 5.308105 4.085e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 1.739e-10
1600 4000.045287 5.210e-13 5.308105 4.207e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 1.643e-10
1700 4000.045214 4.512e-13 5.308106 4.214e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 1.552e-10
1800 4000.045145 5.705e-13 5.308107 4.425e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 1.467e-10
1900 4000.045080 5.200e-13 5.308108 4.548e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 1.388e-10
2000 4000.045019 5.150e-13 5.308109 4.627e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 1.313e-10
2100 4000.044961 5.977e-13 5.308110 4.556e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 1.242e-10
2200 4000.044906 6.307e-13 5.308112 4.721e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 1.176e-10
2300 4000.044854 6.695e-13 5.308113 4.701e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 1.114e-10
2400 4000.044804 7.447e-13 5.308114 4.750e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 1.055e-10
2500 4000.044757 7.341e-13 5.308116 4.758e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 1.000e-10
2600 4000.044713 7.206e-13 5.308117 4.748e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 9.480e-11
