0 3999.470602 1.008e-13 5.309296 2.722e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 8.546e-03
100 3999.470425 4.575e-13 5.309293 3.022e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 3.775e-10
200 3999.470259 7.227e-13 5.309289 3.232e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 3.560e-10
300 3999.470102 9.082e-13 5.309287 3.535e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 3.343e-10
400 3999.469955 8.849e-13 5.309285 3.772e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 3.142e-10
500 3999.469817 1.101e-12 5.309283 4.002e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 2.953e-10
600 3999.469687 1.135e-12 5.309282 4.221e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 2.777e-10
700 3999.469565 1.384e-12 5.309281 4.265e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 2.613e-10
800 3999.469449 1.464e-12 5.309281 4.409e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 2.460e-10
900 3999.469341 1.384e-12 5.309281 4.528e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 2.317e-10
1000 3999.469239 1.514e-12 5.309281 4.686e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 2.183e-10
1100 3999.469143 1.732e-12 5.309282 4.756e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 2.057e-10
1200 3999.469052 1.792e-12 5.309282 4.854e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 1.940e-10
1300 3999.468966 1.827e-12 5.309283 5.005e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 1.830e-10
1400 3999.468885 1.877e-12 5.309284 5.075e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 1.727e-10
1500 3999.468809 2.005e-12 5.309286 5.221e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 1.631e-10
1600 3999.468737 1.923e-12 5.309287 5.266e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 1.540e-10
1700 3999.468669 1.936e-12 5.309288 5.456e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 1.456e-10
1800 3999.468604 2.133e-12 5.309290 5.435e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 1.376e-10
1900 3999.468543 2.104e-12 5.309292 5.514e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 1.301e-10
2000 3999.468486 2.283e-12 5.309293 5.423e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 1.231e-10
2100 3999.468431 2.261e-12 5.309295 5.503e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 1.165e-10
2200 3999.468380 2.199e-12 5.309297 5.513e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 1.103e-10
2300 3999.468331 2.285e-12 5.309298 5.593e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 1.045e-10
2400 3999.468285 2.291e-12 5.309300 5.590e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 9.898e-11
