0 3999.711567 2.558e-12 5.309124 4.210e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 8.546e-03
100 3999.711383 2.355e-12 5.309118 3.773e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 3.939e-10
200 3999.711210 2.170e-12 5.309114 3.602e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 3.690e-10
300 3999.711048 1.958e-12 5.309110 3.301e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 3.465e-10
400 3999.710896 1.715e-12 5.309107 3.249e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 3.254e-10
500 3999.710753 1.480e-12 5.309104 3.142e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 3.058e-10
600 3999.710618 1.154e-12 5.309102 2.969e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 2.875e-10
700 3999.710492 1.153e-12 5.309100 3.012e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 2.705e-10
800 3999.710373 1.029e-12 5.309099 2.860e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 2.545e-10
900 3999.710260 7.110e-13 5.309098 2.772e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 2.396e-10
1000 3999.710155 8.388e-13 5.309098 2.901e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 2.257e-10
1100 3999.710055 6.543e-13 5.309098 2.832e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 2.127e-10
1200 3999.709961 5.340e-13 5.309098 2.797e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 2.005e-10
1300 3999.709873 4.493e-13 5.309098 2.739e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 1.891e-10
1400 3999.709789 3.407e-13 5.309099 2.649e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 1.784e-10
1500 3999.709711 2.913e-13 5.309099 2.582e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 1.684e-10
1600 3999.709636 2.890e-13 5.309100 2.515e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 1.590e-10
1700 3999.709566 1.421e-13 5.309101 2.546e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 1.502e-10
1800 3999.709499 9.776e-14 5.309102 2.656e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 1.420e-10
1900 3999.709437 -5.561e-14 5.309104 2.513e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 1.342e-10
2000 3999.709377 3.929e-14 5.309105 2.544e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 1.270e-10
2100 3999.709321 4.206e-14 5.309106 2.516e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 1.201e-10
2200 3999.709268 -6.659e-14 5.309108 2.490e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 1.137e-10
2300 3999.709217 -1.050e-13 5.309109 2.462e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 1.077e-10
2400 3999.709170 3.284e-14 5.309111 2.541e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 1.020e-10
2500 3999.709125 -2.424e-13 5.309112 2.575e-14 -0.000000 -0.000e+00 0.000000 0.000e+00 9.662e-11
